X,Y,Z,Red,Green,Blue
412438.33374,4265861.29231,2168.76990,117,117,115
412438.36834,4265861.23692,2168.77164,138,138,136
412440.13512,4265862.72028,2172.50553,41,36,42
412439.90640,4265862.69872,2172.43006,43,44,48
412438.62686,4265862.67984,2172.03524,196,217,234
412438.95796,4265862.69638,2172.06689,91,69,58
412439.49026,4265862.92391,2172.21429,110,79,61
412438.57252,4265862.51990,2171.91899,63,48,45
412438.59871,4265862.68218,2171.92441,62,43,36
412440.60353,4265863.19594,2171.85522,178,184,182
412441.17858,4265863.23778,2171.67531,207,217,218
412438.46706,4265862.98479,2171.29717,129,113,97
412443.23369,4265863.30742,2171.86283,197,198,193
412438.87503,4265863.01560,2171.31605,114,98,82
412440.75420,4265863.20875,2171.46224,184,190,190
412444.07945,4265863.43336,2171.63873,193,199,199
412443.68826,4265863.43260,2170.52650,177,181,180
412441.41939,4265863.18091,2170.31934,206,215,212
412438.48045,4265863.00286,2170.17206,15,15,15
412439.38438,4265863.08031,2170.12809,176,185,182
412440.78082,4265863.18905,2169.91580,212,218,216
412439.34305,4265863.01964,2169.99127,171,180,177
412445.16571,4265863.48278,2169.24039,187,161,138
412440.15496,4265863.01565,2169.62992,142,126,113
412443.89673,4265863.33242,2169.15794,52,35,25
412441.22898,4265863.14262,2169.15724,48,39,34
412439.48656,4265862.93782,2169.40060,64,54,45
412439.47298,4265863.05133,2169.31790,139,139,131
412439.98042,4265862.51959,2169.29702,37,28,23
412439.75928,4265862.64431,2169.06566,17,80,98
412439.10696,4265863.00816,2169.07774,173,172,154
412438.86347,4265862.50021,2169.22720,173,172,154
412439.48528,4265862.54933,2169.09716,137,136,132
412439.08914,4265862.55602,2169.12754,82,72,70
412439.32709,4265862.49720,2169.07230,104,100,91
412439.41301,4265862.21888,2169.09420,117,110,100
412438.46868,4265862.26643,2169.22287,67,76,81
412438.30846,4265862.29254,2169.21207,82,91,100
412439.11505,4265862.30325,2169.02901,87,79,77
412440.46309,4265861.72672,2168.89341,93,89,88
412439.33181,4265862.07935,2168.94200,118,118,116
412439.68717,4265861.96278,2168.87159,98,97,95
412438.43885,4265861.95957,2169.12697,124,121,116
412438.52224,4265861.94355,2169.11102,141,138,133
412438.64760,4265861.86785,2168.93085,143,138,132
412438.19781,4265861.79297,2168.98993,80,76,73
412438.60933,4265861.73837,2168.88907,145,149,148
412438.38956,4265861.70352,2168.93910,139,138,133
412438.46315,4265861.74581,2168.90138,150,152,149
412438.55118,4265861.61232,2168.91332,97,101,102
412438.66912,4265861.65479,2168.84960,101,105,108
412439.46099,4265860.72052,2168.92526,126,119,113
412439.04013,4265861.24165,2168.86733,116,116,116
412438.37513,4265861.56684,2168.86005,100,99,97
412438.56647,4265861.51951,2168.81802,114,114,116
412438.17641,4265861.60734,2168.89836,151,152,147
412438.59703,4265861.36940,2168.82596,116,117,119
412438.26508,4265861.57611,2168.84588,149,151,148
412439.20204,4265860.54571,2168.91764,121,114,106
412438.32904,4265861.42265,2168.84902,135,140,136
412439.35083,4265860.30172,2168.90325,46,46,34
412438.34538,4265861.38308,2168.81063,142,144,141
412438.34824,4265861.31812,2168.79100,146,148,145
412438.66031,4265861.04905,2168.79406,126,130,129
412438.55108,4265861.03847,2168.77297,124,125,120
412438.76593,4265860.56386,2168.85296,46,46,36
412438.13584,4265861.31485,2168.76646,144,144,136
412440.62165,4265862.79070,2172.59982,115,88,67
412439.14049,4265862.70812,2172.17303,33,32,37
412442.08889,4265863.28260,2172.95396,59,40,36
412442.22904,4265863.25062,2172.97072,46,17,11
412439.59303,4265862.70967,2172.21824,128,92,68
412442.43447,4265863.35341,2172.88860,58,45,39
412438.91482,4265863.07450,2171.37188,174,180,178
412441.20973,4265863.15163,2171.57938,206,214,216
412439.03331,4265863.02943,2171.30631,109,90,73
412439.09486,4265863.04063,2171.24014,131,115,89
412438.87493,4265862.80112,2171.01051,15,15,15
412439.03339,4265863.03304,2170.70887,39,37,38
412442.85574,4265863.34435,2170.18995,198,209,205
412438.54242,4265862.92537,2170.17634,16,12,13
412440.49115,4265863.18053,2169.90929,197,203,199
412439.23607,4265862.99835,2169.86040,86,70,54
412439.53249,4265863.06777,2169.59580,151,139,125
412439.57096,4265863.02233,2169.55716,54,44,42
412441.57131,4265863.01254,2169.26032,126,61,31
412439.29858,4265863.03304,2169.42677,109,100,91
412439.91047,4265863.09888,2169.33414,50,39,35
412443.24818,4265862.06432,2168.93105,71,63,42
412439.11725,4265862.95460,2169.26068,41,30,28
412441.69010,4265860.97132,2168.96156,83,71,47
412439.00564,4265862.39431,2169.04202,148,143,139
412438.29090,4265862.24658,2169.18976,53,62,71
412438.38639,4265861.90652,2169.11956,159,160,154
412438.14151,4265861.91182,2169.13831,72,70,71
412439.39129,4265861.48816,2168.86067,130,125,122
412440.04342,4265860.48423,2168.95887,81,78,63
412438.10584,4265861.82002,2168.99623,117,112,109
412438.37108,4265861.52861,2168.91005,124,124,124
412438.47652,4265861.59921,2168.84473,98,102,105
412438.21113,4265861.61102,2168.91602,124,120,117
412438.03532,4265861.59628,2168.92885,164,159,153
412438.38750,4265861.41075,2168.84708,106,106,104
412438.62539,4265860.92151,2168.90164,77,77,79
412438.01068,4265861.37796,2168.80069,139,134,130
412439.81806,4265862.70665,2172.30399,124,92,71
412440.41721,4265862.90502,2172.47583,73,43,35
412438.65628,4265862.69276,2171.90935,116,86,62
412444.58013,4265863.31217,2172.11898,77,28,11
412439.39548,4265863.11092,2171.35490,172,178,176
412440.93829,4265863.22406,2171.04438,125,127,122
412443.59026,4265863.39521,2171.21319,195,204,203
412439.97346,4265863.12285,2170.30503,137,141,142
412445.75316,4265863.52122,2169.07771,153,131,110
412445.28310,4265862.62180,2168.89630,119,108,102
412439.08633,4265863.06854,2169.24294,133,139,139
412439.28898,4265862.98502,2169.18325,139,124,117
412439.11456,4265862.58525,2169.20398,87,70,63
412439.20062,4265863.06800,2169.07446,60,50,48
412438.93517,4265862.42847,2169.19833,142,138,129
412438.17353,4265862.01534,2169.14770,152,151,146
412439.32571,4265861.78591,2168.92391,130,131,126
412439.33413,4265861.70071,2168.90114,120,117,110
412438.74655,4265861.93757,2168.96802,128,127,125
412438.61234,4265861.75849,2168.92902,120,116,113
412438.79678,4265861.69130,2168.86213,118,122,123
412438.77614,4265861.67899,2168.82218,78,82,83
412438.37064,4265861.66550,2168.92079,97,99,98
412438.26831,4265861.65577,2168.92088,153,158,154
412438.25684,4265861.52453,2168.91467,107,109,108
412438.79080,4265860.47531,2168.88375,57,59,48
412439.02392,4265860.26215,2168.87736,90,87,68
412438.83741,4265862.67255,2171.98156,109,76,57
412442.64052,4265863.20315,2172.77856,61,23,10
412440.65722,4265863.21685,2171.95588,195,201,199
412443.09576,4265863.37263,2171.92387,222,224,221
412440.92934,4265863.20301,2171.53233,194,195,190
412439.46288,4265863.08054,2171.35334,206,215,214
412439.49910,4265863.09240,2171.18394,152,157,160
412439.60903,4265863.13116,2170.63062,113,116,109
412438.86500,4265862.75855,2170.17385,8,8,8
412441.08117,4265863.21005,2170.03119,179,185,183
412439.61385,4265863.11382,2169.99480,193,202,201
412442.53429,4265861.61893,2168.96939,57,54,35
412439.17400,4265863.05413,2169.20103,33,23,21
412439.27064,4265862.70427,2169.09863,164,160,149
412439.43898,4265862.71890,2169.07415,158,155,148
412439.15118,4265862.23375,2169.05003,133,126,118
412439.48412,4265862.07826,2168.91283,150,152,149
412444.70356,4265863.41857,2169.07492,179,168,150
412438.30230,4265861.77224,2168.92613,91,92,94
412438.49774,4265861.62048,2168.87230,62,65,72
412439.15147,4265860.64207,2168.89227,121,118,111
412438.65820,4265861.11360,2168.81385,110,114,115
412438.50726,4265860.87223,2168.88257,109,105,104
412438.97788,4265860.28244,2168.85594,41,40,35
412439.57523,4265863.07142,2170.87898,61,55,39
412444.96960,4265863.51145,2169.19544,121,106,99
412439.40346,4265863.02114,2169.11129,72,68,65
412439.96301,4265860.76441,2168.92365,106,97,92
412438.53215,4265861.65691,2168.91800,133,133,131
412438.08926,4265861.56260,2168.85552,115,115,115
412438.40479,4265861.30615,2168.77425,111,110,108
412439.61833,4265859.86054,2168.90781,58,51,33
412439.71931,4265863.13354,2170.56222,178,184,182
412440.98458,4265861.96986,2168.90698,171,172,167
412439.44257,4265860.88427,2168.90081,158,151,143
412438.31743,4265861.29745,2168.83796,140,142,139
412442.42503,4265863.25811,2172.67481,79,69,67
412439.75536,4265863.10526,2169.97331,206,207,201
412439.32858,4265862.67723,2169.09054,154,151,142
412439.46833,4265862.32802,2169.06013,119,110,103
412439.32874,4265860.95795,2168.53384,39,41,36
412439.35478,4265863.08015,2170.74384,182,191,188
412441.21653,4265863.01221,2168.98367,34,30,31
412439.05242,4265862.45448,2168.64324,143,142,138
412438.47472,4265861.45453,2168.91529,66,67,72
412438.95641,4265862.84392,2170.02521,36,38,37
412441.29802,4265862.97787,2169.24109,63,43,36
412439.45201,4265863.00921,2169.27033,107,91,78
412439.90093,4265862.46601,2169.12459,9,32,40
412438.93815,4265861.43800,2168.71175,64,65,70
412442.02535,4265863.05329,2172.70487,46,35,31
412441.28970,4265863.24301,2171.75397,196,202,202
412439.57141,4265863.09210,2171.27587,189,198,197
412440.56309,4265863.17243,2170.84533,41,48,54
412442.08645,4265862.84396,2173.10172,89,65,53
412440.68990,4265862.77344,2172.65912,91,68,60
412439.40839,4265863.07190,2172.36496,199,220,239
412439.48386,4265863.00994,2172.26549,77,52,45
412442.21272,4265863.35755,2172.46849,47,40,34
412442.35008,4265863.27401,2172.38775,62,63,68
412440.75671,4265863.21464,2172.01794,167,172,176
412441.20703,4265863.14128,2171.59109,167,175,178
412443.64739,4265863.37764,2171.76937,191,200,199
412437.71916,4265862.29838,2171.09253,20,14,14
412438.05458,4265862.43865,2171.06364,12,12,14
412438.04843,4265862.47171,2171.02828,52,48,49
412440.71071,4265863.16301,2170.26162,125,104,83
412443.97925,4265863.42554,2169.99302,172,178,176
412440.52000,4265863.21416,2170.01709,201,210,207
412438.09719,4265862.24851,2170.18094,36,38,37
412440.71150,4265863.19080,2169.84071,192,201,198
412444.38727,4265863.43073,2169.63854,49,37,37
412443.15745,4265863.28945,2169.48496,51,42,35
412442.64362,4265863.27205,2169.42830,139,134,130
412437.74929,4265862.82986,2169.84074,109,90,73
412440.92340,4265863.15849,2169.51040,136,114,100
412444.25047,4265863.41575,2169.21791,147,140,132
412441.31841,4265863.17209,2169.45530,141,128,119
412439.79663,4265862.71321,2169.57336,157,157,147
412442.55071,4265863.27818,2169.05565,136,127,120
412437.99096,4265862.24303,2169.67893,43,34,35
412439.32389,4265863.00102,2169.31351,81,64,57
412438.03931,4265862.09851,2169.62432,49,39,38
412439.39539,4265862.86137,2169.32393,107,93,82
412439.49836,4265863.05632,2169.27235,107,93,82
412437.75819,4265861.87554,2169.59049,136,146,148
412437.60043,4265861.81337,2169.50768,33,28,25
412438.75819,4265862.34737,2169.20754,67,74,82
412437.64812,4265861.82954,2169.33108,69,71,70
412437.67270,4265861.76783,2169.33240,122,112,100
412438.42552,4265861.93621,2169.13582,124,121,116
412437.84367,4265861.94353,2169.23519,127,122,116
412437.61740,4265861.89473,2169.25337,52,51,56
412438.00005,4265861.93112,2169.14291,118,117,112
412437.68527,4265861.73668,2169.21064,153,154,149
412437.82499,4265861.75816,2169.11433,78,74,71
412438.01159,4265861.77470,2169.03520,61,55,57
412439.10575,4265861.31636,2168.79872,93,93,93
412437.82160,4265861.55660,2168.96857,159,160,154
412439.33452,4265860.71580,2168.92321,111,106,103
412439.76483,4265861.07675,2168.64043,125,120,114
412438.92236,4265861.27907,2168.74724,78,83,89
412438.05175,4265861.47120,2168.86903,116,118,117
412438.51023,4265861.43435,2168.76035,121,121,119
412437.82246,4265861.48435,2168.90169,130,132,131
412438.40819,4265861.38005,2168.79064,143,145,142
412437.84269,4265861.43141,2168.90094,123,127,128
412439.63803,4265860.91137,2168.62663,118,118,94
412437.78637,4265861.39421,2168.89658,146,150,149
412437.93438,4265861.39804,2168.84815,149,154,158
412437.51132,4265861.37830,2168.95311,81,84,65
412437.83909,4265861.37993,2168.86776,137,139,136
412438.09672,4265861.31026,2168.78828,117,114,109
412438.06332,4265861.18707,2168.79469,159,160,154
412438.76793,4265860.44646,2168.89228,65,67,54
412438.91424,4265860.31481,2168.89565,32,31,26
412438.59627,4265860.48667,2168.89055,86,88,74
412438.98082,4265860.82021,2168.61769,69,72,51
412438.00111,4265861.11358,2168.75630,163,165,162
412439.08994,4265860.03440,2168.90508,68,65,50
412440.26526,4265862.83990,2172.60527,203,222,237
412439.60461,4265862.52497,2172.19306,113,77,61
412441.71270,4265863.27053,2172.47570,83,83,81
412437.88302,4265862.27092,2171.62055,64,44,35
412439.71004,4265863.10266,2171.58395,170,176,174
412438.15449,4265863.01440,2171.22958,65,51,42
412439.91077,4265863.16723,2171.35520,150,155,158
412442.03934,4265863.24455,2171.39981,200,209,208
412440.89673,4265863.13354,2171.29780,128,108,84
412437.63767,4265862.20133,2170.94378,98,83,62
412440.95614,4265863.17094,2171.23329,148,130,106
412441.65997,4265863.35806,2171.19394,207,216,213
412437.64859,4265862.18617,2170.81579,101,84,64
412442.11225,4265863.21177,2170.94249,204,213,210
412440.96061,4265863.21594,2170.36700,204,205,199
412443.64276,4265863.41249,2170.25830,185,193,195
412438.71364,4265862.52628,2170.16123,28,24,23
412437.61672,4265862.12182,2170.17060,116,102,75
412438.81183,4265862.73810,2169.88484,39,33,35
412438.93471,4265863.03037,2169.74887,26,18,16
412439.55547,4265863.06533,2169.50816,155,155,147
412438.05628,4265862.28472,2169.65837,40,39,37
412439.93295,4265863.08618,2169.28700,88,73,68
412437.53651,4265861.76420,2169.69580,80,59,54
412438.13085,4265862.26748,2169.52285,81,81,79
412437.57725,4265861.78388,2169.65138,18,13,10
412439.49018,4265863.04818,2169.11843,180,176,167
412437.57774,4265861.75257,2169.62552,61,57,58
412437.62603,4265861.82405,2169.60061,55,51,50
412438.00319,4265861.93254,2169.45174,104,66,47
412438.03459,4265862.04659,2169.34543,185,186,178
412440.82203,4265861.99585,2168.91952,141,138,133
412437.61754,4265861.73178,2169.42491,17,13,12
412438.00461,4265861.90130,2169.26308,145,146,138
412438.09127,4265861.98772,2169.18406,161,160,155
412439.20156,4265862.06172,2168.94457,126,126,124
412437.82393,4265861.86048,2169.23045,99,92,84
412439.17357,4265862.10001,2168.90685,105,104,100
412437.81318,4265861.97045,2169.17216,112,103,96
412438.13380,4265862.05587,2169.01670,50,44,46
412438.09025,4265862.04188,2169.01505,56,52,51
412437.95020,4265861.79278,2169.10606,68,62,62
412437.54990,4265861.79954,2169.16867,106,101,97
412439.07644,4265861.62754,2168.91464,115,114,110
412437.75990,4265861.69597,2169.13635,68,67,63
412437.62660,4265861.67519,2169.13916,78,79,81
412437.59086,4265862.16158,2168.96939,57,49,46
412437.76243,4265861.76934,2169.02648,77,76,74
412437.88241,4265861.72340,2169.00427,84,80,77
412437.77697,4265861.74018,2169.00918,127,127,119
412438.11380,4265861.55661,2168.89881,154,154,152
412438.33313,4265861.50684,2168.85809,123,125,124
412439.31124,4265861.16490,2168.73643,128,127,123
412438.26156,4265861.51833,2168.82182,146,151,147
412437.67814,4265861.50740,2168.96181,155,157,152
412438.07680,4265861.38262,2168.89570,122,126,129
412437.78410,4265861.48019,2168.91929,164,170,170
412437.64921,4265861.43459,2168.94282,156,158,153
412437.81320,4265861.38929,2168.89900,134,136,135
412437.73599,4265861.42755,2168.89453,134,133,129
412438.68570,4265861.04349,2168.80539,95,94,92
412437.80642,4265861.37420,2168.86117,145,146,141
412438.76303,4265860.72259,2168.84266,74,74,74
412437.97949,4265861.24521,2168.77591,135,136,131
412438.02118,4265861.19130,2168.78474,157,159,154
412438.74780,4265860.57353,2168.83638,85,86,68
412438.18554,4265861.09777,2168.74049,154,155,157
412438.29387,4265861.08168,2168.71471,122,121,117
412437.66547,4265861.15405,2168.85112,150,148,136
412438.19700,4265861.06813,2168.74083,127,127,125
412438.70525,4265860.84262,2168.69302,118,119,113
412438.12878,4265861.06661,2168.74934,150,155,151
412437.66942,4265861.21526,2168.80341,69,67,44
412438.27829,4265861.05976,2168.70150,128,128,126
412438.18727,4265861.12349,2168.69776,118,118,118
412438.37564,4265861.02015,2168.67795,133,134,129
412442.27184,4265863.11998,2173.18682,110,82,70
412439.20615,4265862.62236,2172.18125,36,31,35
412441.91315,4265863.24698,2172.73604,16,11,15
412439.01240,4265862.75144,2171.98962,48,23,19
412438.50524,4265862.61847,2171.83723,112,80,57
412437.85341,4265863.30956,2171.08878,127,105,84
412437.80041,4265863.45551,2170.99121,166,168,165
412442.42865,4265863.31276,2171.08103,189,192,185
412437.71552,4265863.04208,2170.60615,173,175,172
412439.90683,4265863.23755,2170.59478,145,147,146
412437.83122,4265863.17754,2170.45828,134,109,87
412441.50380,4265863.26537,2170.30066,204,213,210
412441.88524,4265863.24667,2170.20143,191,200,197
412438.43058,4265863.21830,2170.15772,14,14,16
412442.80188,4265863.30649,2169.51046,151,143,130
412437.62872,4265862.08590,2170.00346,92,77,58
412437.89889,4265862.39156,2169.92610,33,33,35
412437.66539,4265862.15592,2169.92324,98,85,66
412437.76474,4265862.19872,2169.88513,20,19,15
412439.11461,4265862.62893,2169.60932,57,49,46
412440.19567,4265862.55094,2169.45369,174,159,128
412439.06844,4265863.06409,2169.38201,42,38,37
412439.99232,4265863.03347,2169.21387,132,101,83
412439.40178,4265862.61501,2169.35382,169,156,137
412438.08197,4265862.41348,2169.47235,158,166,169
412439.18234,4265863.02912,2169.08469,60,50,48
412437.98898,4265861.99701,2169.39866,43,22,17
412438.14016,4265862.15815,2169.23259,70,79,88
412437.54625,4265862.57622,2169.21798,44,35,30
412438.56552,4265862.19248,2169.13787,52,59,69
412437.98565,4265861.90714,2169.18631,143,144,139
412437.66241,4265861.84485,2169.23550,25,24,20
412437.64379,4265861.79411,2169.21545,127,126,121
412437.81258,4265861.76629,2169.18603,117,112,106
412437.84030,4265861.68566,2169.10976,100,95,92
412437.56103,4265861.66287,2169.14439,66,64,65
412438.25542,4265862.06847,2168.85843,117,115,116
412438.18878,4265861.79631,2168.88037,124,123,121
412438.11919,4265861.64137,2168.91036,159,160,155
412438.08148,4265861.41927,2168.84166,154,162,164
412438.22101,4265861.28330,2168.83595,139,136,129
