"X","Y","Z","Red","Green","Blue"
412390.19,4265871.04,2172.80,0,0,0
412388.86,4265870.71,2172.88,0,0,0
412387.53,4265870.38,2172.88,0,0,0
412382.30,4265869.12,2172.80,0,0,0
412376.96,4265867.82,2172.92,0,0,0
412375.65,4265867.50,2172.96,0,0,0
412374.31,4265867.17,2172.99,0,0,0
412372.97,4265866.84,2173.02,0,0,0
412371.63,4265866.53,2173.08,0,0,0
412370.26,4265866.20,2173.21,0,0,0
412365.51,4265865.06,2176.94,0,0,0
412364.12,4265864.71,2177.38,0,0,0
412358.84,4265863.44,2177.40,0,0,0
412357.60,4265863.13,2177.00,0,0,0
412356.37,4265862.83,2176.61,0,0,0
412355.06,4265862.50,2176.61,0,0,0
412353.72,4265862.19,2176.76,0,0,0
412352.36,4265861.86,2176.90,0,0,0
412351.69,4265860.33,2176.61,0,0,0
412356.92,4265861.59,2176.54,0,0,0
412358.17,4265861.90,2176.92,0,0,0
412359.41,4265862.20,2177.34,0,0,0
412363.24,4265863.12,2177.96,0,0,0
412364.64,4265863.46,2177.50,0,0,0
412366.04,4265863.79,2177.07,0,0,0
412369.44,4265864.59,2173.42,0,0,0
412370.81,4265864.92,2173.22,0,0,0
412372.16,4265865.25,2173.08,0,0,0
412373.50,4265865.58,2173.00,0,0,0
412374.83,4265865.90,2172.99,0,0,0
412376.15,4265866.21,2172.97,0,0,0
412377.49,4265866.54,2172.92,0,0,0
412381.46,4265867.50,2172.83,0,0,0
412382.78,4265867.82,2172.82,0,0,0
412385.45,4265868.46,2172.84,0,0,0
412386.76,4265868.77,2172.85,0,0,0
412394.79,4265870.71,2172.79,0,0,0
412396.12,4265871.03,2172.78,0,0,0
412397.48,4265871.36,2172.75,0,0,0
412398.78,4265871.67,2172.99,0,0,0
412400.06,4265871.99,2173.17,0,0,0
412403.40,4265872.80,2175.94,0,0,0
412404.60,4265873.09,2176.47,0,0,0
412405.79,4265873.38,2176.98,0,0,0
412408.47,4265874.03,2176.92,0,0,0
412409.98,4265874.38,2176.29,0,0,0
412411.46,4265874.75,2175.69,0,0,0
412413.51,4265875.23,2172.60,0,0,0
412414.86,4265875.56,2172.55,0,0,0
412416.22,4265875.88,2172.48,0,0,0
412417.58,4265876.21,2172.47,0,0,0
412418.92,4265876.53,2172.46,0,0,0
412420.24,4265876.84,2172.47,0,0,0
412424.32,4265877.84,2172.44,0,0,0
412425.67,4265878.16,2172.40,0,0,0
412427.00,4265878.48,2172.36,0,0,0
412428.34,4265878.81,2172.35,0,0,0
412433.69,4265880.09,2172.51,0,0,0
412435.04,4265880.42,2172.49,0,0,0
412436.39,4265880.75,2172.47,0,0,0
412437.78,4265881.09,2172.38,0,0,0
412439.15,4265881.42,2172.34,0,0,0
412440.50,4265881.74,2172.30,0,0,0
412441.84,4265882.07,2172.28,0,0,0
412443.19,4265882.38,2172.25,0,0,0
412444.55,4265882.71,2172.26,0,0,0
412445.90,4265883.05,2172.24,0,0,0
412447.21,4265883.36,2172.44,0,0,0
412449.89,4265884.00,2172.60,0,0,0
412451.36,4265884.37,2172.15,0,0,0
412452.74,4265884.70,2172.07,0,0,0
412454.08,4265885.02,2172.06,0,0,0
412455.45,4265885.34,2172.03,0,0,0
412456.83,4265885.67,2171.99,0,0,0
412458.18,4265886.00,2171.97,0,0,0
412459.54,4265886.34,2171.94,0,0,0
412460.88,4265886.66,2171.94,0,0,0
412462.22,4265886.99,2171.92,0,0,0
412463.60,4265887.32,2171.94,0,0,0
412464.94,4265887.65,2171.97,0,0,0
412466.32,4265887.98,2171.90,0,0,0
412467.68,4265888.30,2171.94,0,0,0
412467.79,4265888.00,2171.92,0,0,0
412466.48,4265887.69,2171.92,0,0,0
412465.16,4265887.37,2171.94,0,0,0
412463.86,4265887.05,2171.94,0,0,0
412462.55,4265886.74,2171.92,0,0,0
412461.25,4265886.42,2171.92,0,0,0
412459.95,4265886.09,2171.92,0,0,0
412458.62,4265885.78,2171.96,0,0,0
412457.30,4265885.46,2171.98,0,0,0
412456.00,4265885.13,2171.98,0,0,0
412454.66,4265884.82,2172.02,0,0,0
412453.34,4265884.50,2172.05,0,0,0
412452.04,4265884.17,2172.10,0,0,0
412450.58,4265883.83,2172.67,0,0,0
412449.24,4265883.50,2172.73,0,0,0
412447.95,4265883.19,2172.65,0,0,0
412446.74,4265882.88,2172.23,0,0,0
412445.41,4265882.57,2172.25,0,0,0
412444.10,4265882.25,2172.25,0,0,0
412442.78,4265881.92,2172.25,0,0,0
412441.46,4265881.61,2172.27,0,0,0
412440.13,4265881.29,2172.31,0,0,0
412437.94,4265880.77,2175.74,0,0,0
412438.72,4265880.94,2172.61,0,0,0
412436.50,4265880.42,2176.24,0,0,0
412437.39,4265880.62,2172.69,0,0,0
412436.14,4265880.32,2172.44,0,0,0
412431.33,4265879.16,2175.78,0,0,0
412430.12,4265878.87,2175.38,0,0,0
412428.18,4265878.38,2172.34,0,0,0
412426.85,4265878.06,2172.33,0,0,0
412425.52,4265877.73,2172.38,0,0,0
412424.20,4265877.41,2172.42,0,0,0
412420.20,4265876.44,2172.47,0,0,0
412418.86,4265876.12,2172.44,0,0,0
412417.55,4265875.80,2172.44,0,0,0
412416.22,4265875.46,2172.50,0,0,0
412414.88,4265875.15,2172.55,0,0,0
412413.53,4265874.82,2172.63,0,0,0
412411.50,4265874.34,2175.65,0,0,0
412410.03,4265873.99,2176.30,0,0,0
412408.55,4265873.63,2176.88,0,0,0
412405.88,4265872.98,2177.01,0,0,0
412404.70,4265872.69,2176.47,0,0,0
412403.50,4265872.40,2175.98,0,0,0
412402.29,4265872.09,2175.46,0,0,0
412400.17,4265871.58,2173.15,0,0,0
412398.83,4265871.25,2173.10,0,0,0
412397.59,4265870.95,2172.76,0,0,0
412396.27,4265870.63,2172.77,0,0,0
412394.94,4265870.30,2172.78,0,0,0
412388.34,4265868.70,2172.83,0,0,0
412386.99,4265868.37,2172.86,0,0,0
412385.68,4265868.06,2172.85,0,0,0
412384.38,4265867.74,2172.83,0,0,0
412383.06,4265867.42,2172.82,0,0,0
412381.71,4265867.09,2172.81,0,0,0
412376.43,4265865.81,2172.96,0,0,0
412375.09,4265865.48,2172.99,0,0,0
412373.76,4265865.16,2172.99,0,0,0
412372.42,4265864.83,2173.07,0,0,0
412371.09,4265864.50,2173.22,0,0,0
412369.73,4265864.17,2173.40,0,0,0
412364.90,4265863.03,2177.49,0,0,0
412363.49,4265862.69,2177.92,0,0,0
412359.67,4265861.75,2177.34,0,0,0
412358.44,4265861.46,2176.92,0,0,0
412357.22,4265861.16,2176.55,0,0,0
412357.67,4265859.83,2176.44,0,0,0
412358.90,4265860.13,2176.85,0,0,0
412360.14,4265860.42,2177.26,0,0,0
412361.39,4265860.73,2177.67,0,0,0
412366.15,4265861.86,2173.80,0,0,0
412367.51,4265862.19,2173.75,0,0,0
412375.62,4265864.13,2172.97,0,0,0
412376.94,4265864.46,2172.94,0,0,0
412382.26,4265865.74,2172.84,0,0,0
412383.61,4265866.06,2172.84,0,0,0
412384.93,4265866.38,2172.85,0,0,0
412386.24,4265866.70,2172.90,0,0,0
412387.54,4265867.00,2173.07,0,0,0
412388.92,4265867.34,2172.86,0,0,0
412390.24,4265867.66,2172.92,0,0,0
412391.58,4265867.98,2172.90,0,0,0
412392.90,4265868.30,2172.90,0,0,0
412398.27,4265869.59,2172.90,0,0,0
412399.54,4265869.90,2173.17,0,0,0
412402.97,4265870.74,2175.61,0,0,0
412404.19,4265871.03,2176.13,0,0,0
412405.39,4265871.32,2176.67,0,0,0
412407.86,4265871.92,2177.35,0,0,0
412409.36,4265872.28,2176.74,0,0,0
412410.86,4265872.63,2176.10,0,0,0
412412.97,4265873.13,2172.86,0,0,0
412414.34,4265873.46,2172.69,0,0,0
412415.68,4265873.79,2172.63,0,0,0
412417.03,4265874.11,2172.57,0,0,0
412418.41,4265874.44,2172.50,0,0,0
412419.75,4265874.77,2172.49,0,0,0
412421.07,4265875.08,2172.47,0,0,0
412423.73,4265875.73,2172.57,0,0,0
412425.11,4265876.06,2172.42,0,0,0
412426.45,4265876.38,2172.40,0,0,0
412427.81,4265876.71,2172.38,0,0,0
412429.17,4265877.04,2172.36,0,0,0
412429.82,4265877.21,2175.19,0,0,0
412431.07,4265877.50,2175.61,0,0,0
412432.30,4265877.81,2176.04,0,0,0
412433.53,4265878.09,2176.46,0,0,0
412434.77,4265878.41,2176.86,0,0,0
412436.22,4265878.75,2176.42,0,0,0
412437.71,4265879.11,2175.94,0,0,0
412439.19,4265879.46,2175.42,0,0,0
412441.29,4265879.96,2172.34,0,0,0
412442.63,4265880.28,2172.30,0,0,0
412443.99,4265880.61,2172.33,0,0,0
412445.37,4265880.94,2172.33,0,0,0
412446.73,4265881.27,2172.29,0,0,0
412447.98,4265881.57,2172.75,0,0,0
412452.20,4265882.59,2172.19,0,0,0
412453.60,4265882.92,2172.10,0,0,0
412454.95,4265883.25,2172.08,0,0,0
412456.30,4265883.58,2172.06,0,0,0
412457.68,4265883.91,2172.05,0,0,0
412459.04,4265884.24,2172.05,0,0,0
412460.39,4265884.56,2172.04,0,0,0
412461.74,4265884.88,2172.00,0,0,0
412463.10,4265885.21,2172.02,0,0,0
412464.45,4265885.54,2172.03,0,0,0
412465.82,4265885.87,2172.04,0,0,0
412467.18,4265886.20,2172.01,0,0,0
412467.68,4265886.03,2172.00,0,0,0
412466.38,4265885.71,2172.02,0,0,0
412465.07,4265885.40,2172.06,0,0,0
412463.78,4265885.08,2172.01,0,0,0
412462.48,4265884.77,2171.98,0,0,0
412461.16,4265884.45,2171.99,0,0,0
412459.85,4265884.13,2172.03,0,0,0
412458.55,4265883.81,2172.04,0,0,0
412457.25,4265883.50,2172.03,0,0,0
412455.93,4265883.17,2172.06,0,0,0
412454.61,4265882.86,2172.08,0,0,0
412453.29,4265882.54,2172.10,0,0,0
412451.95,4265882.21,2172.15,0,0,0
412447.88,4265881.23,2172.57,0,0,0
412446.63,4265880.92,2172.30,0,0,0
412445.32,4265880.59,2172.31,0,0,0
412443.98,4265880.28,2172.32,0,0,0
412442.67,4265879.96,2172.27,0,0,0
412439.27,4265879.15,2175.36,0,0,0
412437.84,4265878.80,2175.82,0,0,0
412436.38,4265878.45,2176.35,0,0,0
412434.94,4265878.11,2176.83,0,0,0
412433.71,4265877.81,2176.51,0,0,0
412432.50,4265877.50,2176.09,0,0,0
412431.30,4265877.21,2175.67,0,0,0
412430.07,4265876.92,2175.26,0,0,0
412428.10,4265876.42,2172.36,0,0,0
412426.77,4265876.11,2172.36,0,0,0
412425.45,4265875.79,2172.40,0,0,0
412424.12,4265875.46,2172.50,0,0,0
412421.45,4265874.82,2172.44,0,0,0
412420.11,4265874.49,2172.46,0,0,0
412418.78,4265874.17,2172.48,0,0,0
412417.45,4265873.84,2172.54,0,0,0
412416.12,4265873.52,2172.59,0,0,0
412414.75,4265873.19,2172.67,0,0,0
412413.42,4265872.87,2172.73,0,0,0
412411.38,4265872.38,2175.84,0,0,0
412409.91,4265872.04,2176.44,0,0,0
412408.43,4265871.67,2177.06,0,0,0
412405.84,4265871.05,2176.85,0,0,0
412404.64,4265870.75,2176.34,0,0,0
412403.47,4265870.46,2175.84,0,0,0
412398.78,4265869.32,2173.13,0,0,0
412393.52,4265868.05,2172.86,0,0,0
412390.87,4265867.41,2172.92,0,0,0
412389.55,4265867.09,2172.86,0,0,0
412388.22,4265866.75,2172.86,0,0,0
412386.87,4265866.44,2172.96,0,0,0
412385.58,4265866.12,2172.81,0,0,0
412384.27,4265865.81,2172.83,0,0,0
412382.96,4265865.49,2172.84,0,0,0
412377.64,4265864.20,2172.92,0,0,0
412376.32,4265863.88,2172.92,0,0,0
412374.98,4265863.56,2172.96,0,0,0
412368.24,4265861.92,2173.61,0,0,0
412366.91,4265861.59,2173.76,0,0,0
412365.59,4265861.28,2173.80,0,0,0
412364.27,4265860.96,2173.82,0,0,0
412360.88,4265860.16,2177.44,0,0,0
412359.65,4265859.86,2177.04,0,0,0
412355.02,4265858.71,2173.71,0,0,0
412353.72,4265858.41,2173.73,0,0,0
412352.51,4265856.69,2173.69,0,0,0
412353.82,4265857.00,2173.71,0,0,0
412355.13,4265857.32,2173.69,0,0,0
412356.45,4265857.63,2173.69,0,0,0
412364.35,4265859.54,2173.73,0,0,0
412365.67,4265859.84,2173.72,0,0,0
412367.01,4265860.17,2173.63,0,0,0
412375.08,4265862.11,2173.01,0,0,0
412376.42,4265862.44,2172.94,0,0,0
412377.76,4265862.75,2172.94,0,0,0
412381.75,4265863.71,2172.90,0,0,0
412383.09,4265864.04,2172.86,0,0,0
412384.42,4265864.36,2172.86,0,0,0
412385.75,4265864.67,2172.86,0,0,0
412387.07,4265864.99,2172.90,0,0,0
412388.39,4265865.31,2172.88,0,0,0
412391.04,4265865.95,2172.94,0,0,0
412392.36,4265866.27,2172.92,0,0,0
412398.29,4265867.70,2176.15,0,0,0
412399.63,4265868.03,2176.13,0,0,0
412400.97,4265868.34,2176.08,0,0,0
412402.32,4265868.67,2176.06,0,0,0
412403.67,4265869.00,2176.00,0,0,0
412404.90,4265869.29,2176.36,0,0,0
412406.13,4265869.59,2176.86,0,0,0
412408.75,4265870.21,2177.19,0,0,0
412410.22,4265870.57,2176.54,0,0,0
412415.09,4265871.73,2172.75,0,0,0
412416.46,4265872.06,2172.71,0,0,0
412417.83,4265872.38,2172.63,0,0,0
412419.20,4265872.71,2172.57,0,0,0
412420.56,4265873.04,2172.50,0,0,0
412421.90,4265873.37,2172.50,0,0,0
412424.57,4265874.00,2172.56,0,0,0
412425.93,4265874.34,2172.46,0,0,0
412427.28,4265874.66,2172.40,0,0,0
412431.84,4265875.77,2175.76,0,0,0
412433.06,4265876.06,2176.17,0,0,0
412434.30,4265876.36,2176.61,0,0,0
412435.62,4265876.67,2176.75,0,0,0
412437.10,4265877.03,2176.23,0,0,0
412438.54,4265877.38,2175.74,0,0,0
412440.00,4265877.73,2175.25,0,0,0
412444.83,4265878.88,2172.32,0,0,0
412446.16,4265879.20,2172.36,0,0,0
412447.51,4265879.53,2172.38,0,0,0
412451.59,4265880.50,2172.32,0,0,0
412452.95,4265880.83,2172.26,0,0,0
412454.31,4265881.16,2172.19,0,0,0
412455.67,4265881.49,2172.15,0,0,0
412457.05,4265881.82,2172.15,0,0,0
412458.42,4265882.15,2172.11,0,0,0
412459.78,4265882.48,2172.07,0,0,0
412461.16,4265882.81,2172.02,0,0,0
412462.50,4265883.13,2172.11,0,0,0
412463.85,4265883.46,2172.15,0,0,0
412465.22,4265883.79,2172.17,0,0,0
412466.18,4265883.70,2172.13,0,0,0
412464.89,4265883.38,2172.13,0,0,0
412463.59,4265883.08,2172.13,0,0,0
412462.29,4265882.75,2172.11,0,0,0
412461.01,4265882.45,2172.01,0,0,0
412459.69,4265882.13,2172.07,0,0,0
412458.36,4265881.81,2172.11,0,0,0
412457.03,4265881.49,2172.11,0,0,0
412455.71,4265881.17,2172.15,0,0,0
412454.39,4265880.84,2172.19,0,0,0
412453.07,4265880.53,2172.23,0,0,0
412451.73,4265880.20,2172.27,0,0,0
412447.74,4265879.24,2172.40,0,0,0
412446.45,4265878.92,2172.34,0,0,0
412445.13,4265878.61,2172.32,0,0,0
412439.05,4265877.15,2175.53,0,0,0
412437.59,4265876.80,2176.03,0,0,0
412436.17,4265876.45,2176.51,0,0,0
412434.79,4265876.12,2176.76,0,0,0
412433.57,4265875.82,2176.36,0,0,0
412432.36,4265875.53,2175.96,0,0,0
412431.17,4265875.24,2175.50,0,0,0
412426.63,4265874.13,2172.38,0,0,0
412425.29,4265873.80,2172.44,0,0,0
412422.59,4265873.15,2172.61,0,0,0
412421.30,4265872.84,2172.46,0,0,0
412419.96,4265872.52,2172.51,0,0,0
412418.62,4265872.19,2172.57,0,0,0
412417.26,4265871.86,2172.65,0,0,0
412415.90,4265871.54,2172.69,0,0,0
412411.16,4265870.40,2176.09,0,0,0
412409.70,4265870.05,2176.69,0,0,0
412408.23,4265869.70,2177.33,0,0,0
412405.73,4265869.09,2176.69,0,0,0
412404.54,4265868.80,2176.17,0,0,0
412403.22,4265868.48,2176.17,0,0,0
412401.89,4265868.16,2176.21,0,0,0
412400.56,4265867.84,2176.25,0,0,0
412399.24,4265867.52,2176.29,0,0,0
412397.92,4265867.20,2176.19,0,0,0
412392.02,4265865.75,2172.92,0,0,0
412390.70,4265865.44,2172.88,0,0,0
412389.37,4265865.12,2172.88,0,0,0
412388.04,4265864.80,2172.90,0,0,0
412386.72,4265864.48,2172.90,0,0,0
412385.43,4265864.16,2172.84,0,0,0
412384.11,4265863.84,2172.85,0,0,0
412382.78,4265863.52,2172.85,0,0,0
412381.45,4265863.20,2172.88,0,0,0
412377.47,4265862.24,2172.90,0,0,0
412376.13,4265861.91,2172.90,0,0,0
412374.80,4265861.59,2172.92,0,0,0
412368.09,4265859.98,2173.55,0,0,0
412366.77,4265859.65,2173.63,0,0,0
412365.44,4265859.33,2173.67,0,0,0
412364.11,4265859.00,2173.69,0,0,0
412356.20,4265857.09,2173.65,0,0,0
412354.88,4265856.78,2173.67,0,0,0
412353.57,4265856.46,2173.67,0,0,0
412352.26,4265856.15,2173.63,0,0,0
412352.57,4265854.92,2173.60,0,0,0
412353.87,4265855.23,2173.61,0,0,0
412355.19,4265855.55,2173.61,0,0,0
412356.52,4265855.87,2173.61,0,0,0
412363.12,4265857.45,2173.57,0,0,0
412364.44,4265857.75,2173.57,0,0,0
412365.76,4265858.08,2173.54,0,0,0
412367.07,4265858.38,2173.53,0,0,0
412368.40,4265858.71,2173.44,0,0,0
412375.12,4265860.32,2173.00,0,0,0
412376.48,4265860.65,2172.94,0,0,0
412377.82,4265860.96,2172.88,0,0,0
412381.77,4265861.92,2172.88,0,0,0
412383.11,4265862.24,2172.86,0,0,0
412384.43,4265862.55,2172.85,0,0,0
412385.77,4265862.87,2172.88,0,0,0
412387.07,4265863.19,2172.96,0,0,0
412388.39,4265863.50,2172.94,0,0,0
412389.74,4265863.83,2172.90,0,0,0
412391.06,4265864.13,2172.92,0,0,0
412392.41,4265864.46,2172.92,0,0,0
412395.09,4265865.11,2172.80,0,0,0
412397.09,4265865.59,2175.90,0,0,0
412398.34,4265865.90,2176.22,0,0,0
412399.59,4265866.20,2176.56,0,0,0
412400.86,4265866.50,2176.79,0,0,0
412402.20,4265866.83,2176.77,0,0,0
412403.54,4265867.15,2176.73,0,0,0
412404.88,4265867.46,2176.69,0,0,0
412406.18,4265867.78,2176.76,0,0,0
412407.42,4265868.08,2177.29,0,0,0
412408.77,4265868.41,2177.26,0,0,0
412410.23,4265868.75,2176.65,0,0,0
412411.60,4265869.08,2176.51,0,0,0
412412.93,4265869.40,2176.46,0,0,0
412416.47,4265870.24,2172.76,0,0,0
412417.85,4265870.57,2172.69,0,0,0
412419.22,4265870.90,2172.63,0,0,0
412420.56,4265871.21,2172.55,0,0,0
412421.87,4265871.53,2172.56,0,0,0
412433.10,4265874.24,2176.10,0,0,0
412434.33,4265874.54,2176.54,0,0,0
412435.62,4265874.84,2176.85,0,0,0
412437.09,4265875.20,2176.35,0,0,0
412438.56,4265875.55,2175.86,0,0,0
412440.03,4265875.90,2175.35,0,0,0
412441.42,4265876.23,2175.15,0,0,0
412444.86,4265877.05,2172.33,0,0,0
412446.22,4265877.38,2172.35,0,0,0
412447.55,4265877.69,2172.34,0,0,0
412448.90,4265878.02,2172.34,0,0,0
412450.26,4265878.34,2172.35,0,0,0
412451.59,4265878.66,2172.44,0,0,0
412452.14,4265878.81,2175.53,0,0,0
412453.49,4265879.13,2175.48,0,0,0
412454.87,4265879.46,2175.42,0,0,0
412456.23,4265879.79,2175.38,0,0,0
412457.59,4265880.11,2175.31,0,0,0
412458.97,4265880.44,2175.30,0,0,0
412460.33,4265880.77,2175.23,0,0,0
412464.44,4265881.75,2175.19,0,0,0
412465.17,4265881.92,2172.44,0,0,0
412465.52,4265881.69,2175.17,0,0,0
412464.23,4265881.38,2175.19,0,0,0
412464.99,4265881.55,2172.34,0,0,0
412460.28,4265880.42,2175.35,0,0,0
412458.96,4265880.11,2175.40,0,0,0
412457.65,4265879.79,2175.42,0,0,0
412456.32,4265879.46,2175.50,0,0,0
412454.99,4265879.15,2175.55,0,0,0
412453.68,4265878.83,2175.59,0,0,0
412452.36,4265878.50,2175.65,0,0,0
412451.03,4265878.19,2175.69,0,0,0
412450.61,4265878.08,2172.29,0,0,0
412449.30,4265877.75,2172.31,0,0,0
412447.94,4265877.44,2172.44,0,0,0
412446.66,4265877.13,2172.32,0,0,0
412445.36,4265876.81,2172.29,0,0,0
412441.98,4265876.00,2175.23,0,0,0
412440.65,4265875.67,2175.25,0,0,0
412439.25,4265875.34,2175.55,0,0,0
412437.81,4265875.00,2176.04,0,0,0
412436.36,4265874.65,2176.54,0,0,0
412435.01,4265874.33,2176.72,0,0,0
412433.78,4265874.03,2176.33,0,0,0
412432.55,4265873.73,2175.90,0,0,0
412421.48,4265871.04,2172.51,0,0,0
412420.14,4265870.71,2172.54,0,0,0
412418.81,4265870.40,2172.61,0,0,0
412417.46,4265870.07,2172.69,0,0,0
412416.13,4265869.75,2172.74,0,0,0
412413.89,4265869.23,2176.61,0,0,0
412412.56,4265868.90,2176.61,0,0,0
412411.22,4265868.58,2176.67,0,0,0
412409.89,4265868.25,2176.74,0,0,0
412408.42,4265867.91,2177.36,0,0,0
412407.14,4265867.59,2177.15,0,0,0
412405.89,4265867.30,2176.82,0,0,0
412404.54,4265866.96,2176.86,0,0,0
412403.20,4265866.65,2176.90,0,0,0
412401.87,4265866.33,2176.94,0,0,0
412400.60,4265866.02,2176.76,0,0,0
412399.34,4265865.71,2176.47,0,0,0
412398.09,4265865.41,2176.13,0,0,0
412396.85,4265865.11,2175.80,0,0,0
412396.19,4265864.94,2172.78,0,0,0
412392.19,4265863.96,2172.90,0,0,0
412390.87,4265863.65,2172.94,0,0,0
412389.55,4265863.34,2172.94,0,0,0
412388.13,4265863.00,2173.32,0,0,0
412386.89,4265862.69,2172.86,0,0,0
412385.58,4265862.38,2172.86,0,0,0
412384.28,4265862.06,2172.84,0,0,0
412382.95,4265861.74,2172.86,0,0,0
412381.61,4265861.42,2172.88,0,0,0
412378.98,4265860.79,2172.88,0,0,0
412377.66,4265860.46,2172.90,0,0,0
412376.32,4265860.13,2172.94,0,0,0
412374.99,4265859.82,2172.97,0,0,0
412368.28,4265858.21,2173.40,0,0,0
412366.93,4265857.88,2173.51,0,0,0
412365.63,4265857.57,2173.53,0,0,0
412364.32,4265857.25,2173.54,0,0,0
412363.00,4265856.92,2173.53,0,0,0
412361.68,4265856.62,2173.49,0,0,0
412360.37,4265856.30,2173.53,0,0,0
412357.74,4265855.67,2173.54,0,0,0
412356.40,4265855.34,2173.56,0,0,0
412355.06,4265855.02,2173.58,0,0,0
412353.75,4265854.70,2173.57,0,0,0
412352.46,4265854.38,2173.57,0,0,0
412352.61,4265853.09,2173.54,0,0,0
412353.94,4265853.41,2173.54,0,0,0
412355.26,4265853.73,2173.56,0,0,0
412356.58,4265854.05,2173.52,0,0,0
412357.88,4265854.36,2173.52,0,0,0
412359.22,4265854.67,2173.44,0,0,0
412360.53,4265854.99,2173.48,0,0,0
412361.83,4265855.30,2173.44,0,0,0
412363.14,4265855.61,2173.46,0,0,0
412364.46,4265855.92,2173.46,0,0,0
412365.78,4265856.25,2173.44,0,0,0
412367.13,4265856.57,2173.40,0,0,0
412368.46,4265856.88,2173.36,0,0,0
412373.78,4265858.16,2173.27,0,0,0
412375.15,4265858.49,2173.05,0,0,0
412376.42,4265858.79,2173.33,0,0,0
412377.82,4265859.12,2172.96,0,0,0
412379.15,4265859.44,2172.96,0,0,0
412380.49,4265859.75,2172.86,0,0,0
412381.80,4265860.08,2172.88,0,0,0
412383.14,4265860.40,2172.88,0,0,0
412384.49,4265860.71,2172.86,0,0,0
412385.80,4265861.03,2172.88,0,0,0
412387.13,4265861.34,2172.88,0,0,0
412388.45,4265861.67,2172.92,0,0,0
412389.77,4265861.98,2172.98,0,0,0
412392.42,4265862.62,2172.94,0,0,0
412396.46,4265863.58,2172.78,0,0,0
412398.37,4265864.05,2176.13,0,0,0
412399.62,4265864.34,2176.44,0,0,0
412403.37,4265865.25,2177.54,0,0,0
412404.73,4265865.58,2177.48,0,0,0
412406.07,4265865.90,2177.44,0,0,0
412407.39,4265866.21,2177.40,0,0,0
412408.73,4265866.53,2177.42,0,0,0
412410.09,4265866.86,2177.32,0,0,0
412411.41,4265867.17,2177.31,0,0,0
412412.74,4265867.49,2177.26,0,0,0
412414.06,4265867.81,2177.24,0,0,0
412416.47,4265868.37,2172.79,0,0,0
412417.84,4265868.70,2172.74,0,0,0
412419.21,4265869.03,2172.67,0,0,0
412420.57,4265869.34,2172.59,0,0,0
412421.93,4265869.67,2172.52,0,0,0
412433.17,4265872.38,2176.03,0,0,0
412434.41,4265872.67,2176.46,0,0,0
412435.66,4265872.98,2176.86,0,0,0
412437.11,4265873.32,2176.42,0,0,0
412438.57,4265873.67,2175.96,0,0,0
412439.97,4265874.00,2175.82,0,0,0
412441.32,4265874.33,2175.78,0,0,0
412442.67,4265874.65,2175.76,0,0,0
412444.03,4265874.98,2175.72,0,0,0
412446.24,4265875.50,2172.34,0,0,0
412447.61,4265875.83,2172.33,0,0,0
412448.95,4265876.15,2172.34,0,0,0
412450.29,4265876.46,2172.33,0,0,0
412451.98,4265876.88,2176.36,0,0,0
412453.32,4265877.21,2176.33,0,0,0
412454.68,4265877.53,2176.25,0,0,0
412456.05,4265877.86,2176.22,0,0,0
412457.42,4265878.19,2176.15,0,0,0
412458.80,4265878.52,2176.11,0,0,0
412460.18,4265878.84,2176.06,0,0,0
412461.51,4265879.17,2176.04,0,0,0
412462.89,4265879.50,2175.97,0,0,0
412464.26,4265879.83,2175.94,0,0,0
412465.63,4265880.15,2175.88,0,0,0
412467.01,4265880.48,2175.81,0,0,0
412465.89,4265879.90,2175.99,0,0,0
412464.57,4265879.59,2176.03,0,0,0
412463.25,4265879.27,2176.09,0,0,0
412461.93,4265878.95,2176.13,0,0,0
412460.61,4265878.63,2176.17,0,0,0
412459.30,4265878.32,2176.22,0,0,0
412457.99,4265878.00,2176.27,0,0,0
412456.67,4265877.67,2176.32,0,0,0
412455.33,4265877.36,2176.36,0,0,0
412454.01,4265877.04,2176.40,0,0,0
412452.70,4265876.73,2176.47,0,0,0
412451.17,4265876.34,2172.26,0,0,0
412449.85,4265876.02,2172.27,0,0,0
412448.53,4265875.71,2172.31,0,0,0
412447.23,4265875.38,2172.31,0,0,0
412445.01,4265874.87,2175.80,0,0,0
412445.90,4265875.07,2172.30,0,0,0
412443.68,4265874.55,2175.80,0,0,0
412442.35,4265874.23,2175.84,0,0,0
412441.01,4265873.91,2175.86,0,0,0
412439.69,4265873.59,2175.90,0,0,0
412438.35,4265873.27,2176.00,0,0,0
412436.89,4265872.92,2176.47,0,0,0
412435.50,4265872.58,2176.82,0,0,0
412434.29,4265872.29,2176.42,0,0,0
412433.05,4265871.99,2176.08,0,0,0
412421.99,4265869.31,2172.51,0,0,0
412420.66,4265868.99,2172.51,0,0,0
412419.31,4265868.67,2172.63,0,0,0
412417.97,4265868.34,2172.73,0,0,0
412416.62,4265868.02,2172.76,0,0,0
412414.21,4265867.45,2177.38,0,0,0
412412.90,4265867.13,2177.38,0,0,0
412411.57,4265866.82,2177.44,0,0,0
412410.22,4265866.50,2177.48,0,0,0
412408.88,4265866.17,2177.52,0,0,0
412407.55,4265865.84,2177.58,0,0,0
412406.24,4265865.54,2177.61,0,0,0
412404.92,4265865.21,2177.63,0,0,0
412403.58,4265864.90,2177.67,0,0,0
412399.87,4265864.00,2176.53,0,0,0
412398.61,4265863.70,2176.21,0,0,0
